name,IBAN,amount,reference,day,month,year
160,2954,313.45,8137128677226,11,7,2022
1127,3985,959.42,8143837494962,18,6,2021
1678,4918,798.07,15878410,23,9,2024
1810,4024,466.98,9925977457309,18,4,2020
816,306,633.33,7453739544049,20,11,2023
919,1336,692.64,6370489401211,1,11,2023
154,3733,576.35,9800401963970,25,4,2020
429,512,972.82,4695391595806,26,6,2023
1430,1143,847.47,3837895465686,1,7,2020
1185,3712,771.37,3659458163866,19,6,2023
4687,4510,649.56,6580750398502,10,12,2022
458,2447,178.88,7146598310329,23,12,2021
552,2307,1114.5750623467743,0907750772488,6,3,2023
4243,848,332.36,1884394654457,17,8,2021
462,2861,656.71,804436055531,23,2,2021
3325,4659,694.5,4409912330421,2,2,2021
2165,4049,882.13,96845127,28,9,2022
220,706,186.23,4146566038203,19,2,2021
2515,4054,236.45,4026746900189,1,7,2021
4216,4179,644.93,8309579449527,23,1,2020
3254,3882,18.84,6600456654594,22,2,2020
1846,3419,446.35,8403141720769,4,7,2023
2303,3321,188.51,7563450221003,6,8,2021
3854,650,390.24,2593526130989,8,6,2022
939,3673,616.46,8126066445059,14,3,2021
2280,2692,984.66,8858166320348,6,12,2022
4484,4259,406.46,0207301016024,3,1,2023
4160,2074,843.55,5129982907833,2,4,2020
278,4498,34.14,8710200069647,3,7,2021
2554,2951,200.62,6336356,3,9,2022
253,1943,258.16,4554179032653,27,10,2021
890,2585,848.21,15750099,22,11,2024
2526,1551,407.37,7113959122297,28,3,2021
4227,2356,98.99,1308823645606,4,3,2024
944,3711,374.64,61577190,25,4,2024
2748,1140,771.81,7216184700473,26,6,2021
2192,2308,755.03,55688246,16,8,2021
2969,1677,178.12,7909906283902,19,4,2020
132,2980,171.79,3016078413984,10,8,2023
667,2131,651.78,4300634586786,21,7,2022
268,1655,241.24,4936342239005,19,5,2024
727,4684,17.39,3078195586361,16,5,2020
4566,2238,197.45,5662195286574,9,3,2020
3896,1896,571.68,1291598501980,17,4,2021
2366,2125,266.91,3806939604480,10,1,2023
2639,3285,787.55,0457546998825,10,8,2021
2978,3528,864.61,29030361,28,9,2022
4391,4899,851.95,7166809717198,9,7,2024
1636,4842,557.35,4454239110928,8,1,2022
571,2429,709.49,4866547153199,26,8,2021
3609,2922,59.06,2952453222219,5,5,2021
128,2061,699.16,6262453950965,5,8,2021
2787,2562,158.57,7847298618547,15,6,2024
4614,2856,721.73,2873108938500,15,8,2023
4258,2149,164.48,9441235142607,18,2,2022
2000,1095,996.73,89846637052,21,9,2022
356,2992,636.5802242132274,8987412270356,28,2,2021
4103,3520,732.23,1888591085762,11,4,2024
4679,1756,545.07,9460262318786,3,6,2022
2681,2459,850.99,6477950018104,13,12,2021
1832,3500,992.9,1331290093847,20,12,2022
2505,2379,628.14,7170025654182,22,9,2023
4048,1492,284.83,7688444256721,6,7,2023
2548,3408,195.14,7399760401954,22,10,2022
919,671,108.21,2317713081539,20,4,2022
3735,629,628.52,0502157425700,15,8,2024
1425,753,724.1,4274082571161,18,3,2023
4600,3196,169.3,2459102742529,2,7,2023
3587,4145,530.36,6673902127317,14,3,2020
2948,1360,73.15,8020736227863,24,4,2024
1097,4286,14.9,4101028112662,2,1,2024
286,13,895.04,2220763432940,14,12,2022
4721,748,475.06,5434416803910,9,3,2021
4192,4587,361.64,3151549422222,12,4,2023
4038,2016,554.23,4892847417013,8,4,2021
3961,4125,855.25,6774979171323,17,10,2024
4191,260,606.11,6508665041757,3,1,2023
1873,2495,105.85,08442130,1,12,2021
4827,1442,231.08,6745931195817,23,3,2023
3344,2513,183.35,6159014493606,6,3,2020
4607,3632,229.7,thank loss within power,8,9,2022
4676,4564,390.24,2774078651294,3,2,2022
3909,2020,271.28,6392287727492,16,9,2024
302,2357,348.23,4377512422283,4,8,2024
2677,2630,544.38,2568605784247,20,11,2023
4122,2002,226.91181015335897,9749023438025,27,9,2022
1766,4911,844.17,4292011527430,14,4,2022
1423,4138,608.27,1398123238707,9,1,2020
1886,4523,948.98,5343523156515,2,8,2020
2143,3655,427.23,9652599867260,23,9,2023
4437,3610,985.67,2483565815513,9,5,2022
1197,4302,596.26,5064281016452,20,4,2021
1491,223,560.84,3806028441996,17,7,2020
1791,215,583.97,1579997347935,20,9,2021
2915,928,854.02,2328714360400,1,8,2023
108,1929,496.58,3239688194115,4,9,2021
2333,2228,880.58,1856118020589,26,2,2022
3308,979,608.22,5995139991570,1,4,2021
2092,2104,975.4,3096704488715,24,6,2021
4123,3767,311.15,0111508966771,28,7,2021
40,4157,954.88,4644061336492,14,3,2023
3091,3557,780.46,7580967223849,14,8,2021
3475,3059,755.28,5462776225141,9,1,2021
1313,1426,757.36,0340655614314,20,8,2021
2734,2190,436.47,7384152605485,9,8,2021
1643,4936,896.13,9671068436103,16,12,2024
1714,4598,955.67,7064428166628,15,10,2021
1486,2114,973.497431040496,9107242825369,1,5,2023
2595,3019,846.24,0248307302100,7,12,2023
3708,4693,563.92,8770304977651,4,11,2021
826,4196,914.11,9387836509084,7,12,2023
3247,1971,108.89,9769805632267,16,1,2024
4447,3412,242.18,9042376246188,22,5,2024
1424,1885,707.85,1085674664016,11,12,2021
381,4045,336.1221021097673,1854532996671,5,9,2023
3626,807,134.36,1880871233696,24,2,2021
2332,4192,91.19,4161445047398,26,5,2024
3511,3850,104.25,2664794466008,23,5,2022
1940,3652,502.7,5789032381305,14,10,2021
889,1107,508.88,6344785647871,9,2,2021
883,895,812.68,4118555844270,10,6,2021
1014,3157,899.33,4540384726579,11,5,2023
3181,3627,313.22,Art grow,16,7,2022
2685,4100,131.11,6995984134831,4,4,2023
2423,3924,187.11,7860709905609,13,5,2021
290,3731,336.88,916115467662,28,11,2023
1586,2478,987.64,5464084696767,21,7,2020
4315,4291,595.12,8178298683631,20,9,2020
3776,1327,930.21,8027047395717,11,8,2023
2873,2355,294.57,0909643009206,26,9,2023
910,1432,790.36,4264343960100,13,11,2022
4644,2488,958.47,9347880709410,3,3,2022
2493,980,117.73,0726982863814,1,8,2022
1083,1103,374.15,24957571,11,5,2021
3915,3133,527.57,1401509678490,26,4,2024
866,997,193.98,8934432880232,14,5,2023
1820,1578,822.84,9563664368455,22,8,2024
4604,3659,455.94,1814047660726,13,2,2021
1718,1889,402.05,8848528095151,26,2,2020
3167,1225,232.2,1759759874972,7,2,2023
1139,1456,576.93,3195852420230,6,3,2022
1745,3578,777.68,3690167145682,20,7,2022
4157,2290,611.46,2521869486722,2,11,2020
2255,2506,264.82,20272173,20,4,2021
3749,0,183.57,1683017882556,26,11,2022
4422,4674,150.05,3143550060678,12,2,2024
4139,3006,688.54,5491907873135,17,11,2023
3723,2122,646.29,7720643518702,16,3,2021
1436,4728,21.27,8958185959205,13,7,2024
53,1516,524.29,8294352497010,11,11,2021
3996,2694,496.81,2278722166634,1,7,2024
3948,698,890.49,1442266964778,6,2,2022
1414,214,290.78,6164173833439,18,9,2023
4537,1435,203.15,6978944398054,19,7,2021
3826,222,655.39,3342186148679,15,4,2023
2608,2686,847.8,8570763862655,12,10,2020
3920,2502,979.39,4163236019379,14,3,2020
2795,1688,340.72,2639886503695,7,12,2021
1817,718,415.84,8364315127503,5,1,2020
2565,3378,961.46,5958643089904,21,12,2022
4357,3629,286.8,7475148455907,28,1,2020
3600,957,521.12,1241423833786,2,9,2020
2185,3181,856.21,Cost age,7,7,2022
4109,4514,306.74,7470689166244,3,8,2023
1162,3072,225.4,2065016039404,5,6,2024
3238,981,670.98,3802590151400,22,1,2024
768,3768,206.37,7224423800952,27,12,2023
413,1190,231.05,8560367933158,2,9,2024
2644,3794,94.35,1775206691497,16,12,2023
4366,2927,527.91,5252794949347,24,11,2020
1160,810,509.23,4556445078037,4,9,2023
289,3582,376.81,5461120152980,16,11,2020
4129,3203,88.27,8610205288169,9,2,2022
2551,914,952.9,2984220764059,22,3,2022
1827,635,450.06,6942639638800,3,3,2022
2015,3055,465.78,4434462654024,5,6,2021
3829,4392,266.75,1951068495545,7,7,2021
3814,3516,216.86,2857832756005,13,9,2021
3008,2505,255.76,5221523,27,4,2021
2201,2396,30.46,7040826144468,27,2,2022
4582,741,407.55,7916649794022,4,4,2021
4804,4237,118.88,0074922159085,21,3,2020
1953,1086,166.46,8730008,1,9,2020
3891,1351,82.25,4110230995390,10,1,2024
3020,1133,65.19,6019386609640,11,10,2022
421,2843,213.67,5209194077569,14,10,2024
3382,4198,972.04,9825954774156,22,1,2024
224,99,188.95,Home red,16,9,2021
2395,4128,682.21,8766800511277,21,12,2022
2867,3444,811.22,2230396861147,19,12,2024
564,921,230.96,620968513277,11,11,2021
3027,1390,725.22,3995881087035,5,3,2021
4175,809,85.68,8583969990558,14,1,2024
931,4893,390.14,4037864402059,20,10,2020
2122,3259,463.96,8825638808222,18,11,2020
1668,4656,633.11,9247565528124,8,10,2023
2603,937,157.06,7034423611331,12,11,2022
1005,1536,62.17,5123708683605,5,2,2024
112,2712,819.93,8598180539561,24,2,2022
3240,2101,919.86,7627919818538,6,4,2021
1483,3913,738.58,0080333817544,12,8,2024
1118,2524,230.18,6992636329850,13,9,2022
305,540,612.36,76868580,24,4,2024
2944,3154,357.23,9814041510647,24,12,2020
2525,2887,702.68,5307544351991,18,2,2024
584,2412,61.64,6823629267142,10,12,2024
4298,292,1456.3286366955606,8810110713651,19,7,2021
2260,3281,754.26,9702266048703,12,4,2020
2751,746,628.78,1894150750651,3,8,2024
3079,3490,666.78,5019865638612,11,3,2021
1690,1731,57.66,9400616834821,20,7,2023
1274,720,140.54,9174440509582,3,1,2024
3665,1775,528.0,0902004309632,1,6,2023
3786,4434,560.88,9500388210721,1,11,2021
2587,973,196.57,9488880644278,28,5,2024
3918,4821,230.55,9638958088354,16,11,2021
4511,2165,205.04,7987051843790,22,9,2023
2210,3346,302.77,Painting happy special,2,3,2024
3481,1554,561.26,8349366298778,2,4,2023
163,3230,707.29,4298522111090,9,10,2020
4812,2085,364.7,0011666256885,16,4,2022
1945,1273,856.13,7452911611838,14,7,2024
3939,2133,312.76,2727761467115,26,12,2023
1494,3738,707.32,2922457101551,6,2,2021
1595,3604,443.65,3105116581263,4,1,2024
1933,585,792.64,2286624615570,14,8,2024
337,3409,346.0,3738299542730,20,2,2023
632,4637,650.7,7817002718429,13,12,2024
4267,2653,529.69,3109565599220,9,3,2024
3255,273,603.37,98186953333,28,5,2022
4035,1850,918.83,3461529823438,17,5,2023
3956,3618,115.42,7122281522712,13,6,2022
1258,3350,83.38,7137578120458,28,11,2023
3485,3188,160.46,5482706836605,22,11,2021
291,4687,311.57,5026125150272,22,8,2022
28,2026,212.94,3803126931510,4,2,2022
4609,2470,74.55,5137089953837,1,12,2021
1296,4827,398.95,6198942773688,28,3,2023
782,3590,91.7,22551306,16,7,2020
643,2542,267.45,6623917591726,15,8,2020
4481,3087,616.83,0166602639199,9,9,2020
4585,1174,437.87,1768235539908,21,5,2024
3681,1892,178.45,2101677134710,27,3,2023
343,2399,608.16,4402712915775,17,6,2021
2907,1989,693.56,1472009429370,17,1,2024
448,126,772.33,98313433,19,11,2021
4531,119,732.21,08787941,23,9,2023
2796,1434,722.13,5834317015892,10,1,2024
2869,930,167.53,9827548056563,17,9,2023
4152,2713,861.92,7780612390050,26,6,2022
567,4781,980.9745392817588,6403371787596,3,9,2020
1557,4970,612.31,79738170,24,1,2020
2846,101,911.23,6767788444672,13,3,2022
387,2711,280.29,5453309745892,16,6,2023
4502,2689,158.01,2096511442109,9,1,2020
4445,3703,387.36,9679076183125,2,2,2021
4026,1408,363.8,7651759833758,7,2,2023
4403,2933,234.59,6340339590761,25,3,2024
1103,3949,917.25,6615686960759,27,6,2024
2272,2742,816.99,7989629544993,7,9,2020
3677,2358,942.47,7796815805765,3,2,2021
75,286,220.19,4229999179948,1,11,2024
2118,4808,250.48939407846945,2780124066806,25,8,2024
4128,1003,578.41,1143375512361,17,4,2023
1148,2264,580.11,8120831646566,7,7,2020
4256,1051,323.56,6058432293082,26,9,2023
1521,2916,594.62,1596820163661,15,8,2023
244,4353,473.06,3909815066959,8,8,2020
2945,932,863.64,9588968370812,7,6,2023
2841,909,574.34,1124859631556,22,1,2020
2497,699,894.84,8906111945303,3,10,2020
1939,4823,554.3,Bed fear bank,22,8,2022
3886,1958,662.19,7173528718566,5,5,2023
2330,2623,279.34,2170495769923,21,2,2024
2757,3862,788.06,1518816160089,18,5,2020
2053,4284,681.78,70433661,15,1,2024
682,2522,938.304577418308,7737854108059,26,8,2021
3604,1155,983.38,8997542307150,2,9,2022
1986,924,39.58,1872782165937,19,5,2021
3832,3999,734.31,5402365028524,7,7,2021
4668,2072,464.65,5258654820887,17,10,2022
689,3523,653.79,2858035878556,14,11,2020
4052,1205,569.61,9303065745123,22,2,2022
995,3566,521.3676110141668,1812289082849,24,10,2021
4415,603,717.05,8373158058486,1,5,2024
3209,279,186.88,7517849709436,1,7,2020
2549,1270,411.02,6115463506557,25,6,2020
2045,1789,560.65,7731029959606,18,8,2021
2468,1805,291.93,86167864,22,4,2023
4639,2240,146.8,0821063154987,26,9,2021
1226,3029,18.54,3021485139822,27,6,2023
2937,4971,221.34,4874422441200,28,1,2023
4505,3656,324.4,5770142895257,20,9,2022
2363,3658,814.29,9682855927292,21,1,2021
3368,969,36.63,5491029655947,5,12,2023
638,3352,880.74,3107383343476,8,6,2022
656,4055,13.67,0157446858693,4,4,2024
144,1695,852.78,9231923415362,19,5,2024
4652,860,386.21,3453654570165,9,10,2023
3441,1670,179.42,7427587524348,27,6,2022
3244,3885,797.54,7066519541475,21,6,2024
2679,1053,155.67,1591618883738,25,11,2021
1622,830,305.79,Everybody tonight voice,28,5,2022
4246,1519,559.67502908794,2399683118972,8,4,2022
292,3995,324.84,6457016153291,28,7,2020
2188,4979,878.22,759473951653,7,1,2022
3310,4534,87.74,1161618420563,20,4,2024
1124,1467,716.95,6752480397951,4,12,2022
4069,334,231.61,7966844394374,4,2,2024
2593,1969,390.12,7688467023904,19,12,2021
2120,301,758.04,1388412232202,2,10,2023
4786,3386,616.23,9059936866168,25,7,2020
23,3780,538.98,4091699589811,7,2,2020
2567,1768,324.7,409760491583,21,12,2021
3294,1787,77.7,7773870928059,11,11,2023
920,4220,199.02,71579207,24,2,2022
1522,1478,971.73,1572677297193,8,1,2024
2507,3616,821.79,2673756888888,6,12,2023
166,920,15.88,74584130,9,4,2022
4474,4921,191.46,1791553214301,23,4,2023
3564,3465,876.31,8976287536698,8,3,2023
3022,1138,719.76,04244202,22,8,2022
1598,432,425.75,3892820223533,6,7,2023
4622,479,32.85,7205969586302,10,6,2023
1960,2098,917.84,6384279771378,7,6,2024
2621,1009,83.7,9051037575819,1,6,2021
3593,1705,513.78,4894814614289,17,12,2020
3245,3299,571.65,5543169782936,9,2,2024
2320,3452,615.35,7262721085343,6,10,2022
4125,3439,519.85,0738839014812,21,11,2022
2538,4134,644.97,0238453826445,1,6,2022
1677,146,858.83,8270840036459,8,3,2023
378,485,1167.3605335451075,2781141161116,6,4,2023
1246,4326,631.92,4080860533715,5,4,2024
4063,843,869.52,3713759865284,2,6,2021
1511,2873,678.19,5009450689754,10,4,2021
293,3204,766.09,7043051110222,15,7,2023
4550,4117,646.8337851663621,9561732213409,11,8,2024
4272,1187,372.64,5124314264080,1,10,2024
3742,2801,909.85,2038978155215,10,3,2023
399,1923,808.19,4549918736398,14,7,2022
4064,2095,724.32,7425233796835,21,4,2023
4832,366,528.2322690465965,5668379945145,9,1,2020
407,209,159.55,7111576220723,25,2,2020
1314,1995,35.73,3421915223693,11,7,2024
3192,890,659.83,4518307755043,8,3,2020
2041,680,906.14,3283471371924,19,12,2024
4491,4228,309.26,9001604233376,21,12,2022
880,1400,233.42,6510284420226,25,6,2020
1060,4202,624.09,6065055238574,8,8,2021
4779,1462,707.12,1040562873147,7,7,2020
3031,1181,933.73,5269764339121,23,8,2022
1399,1935,204.86,1487504136692,7,4,2021
2202,3706,727.21,6767509426840,26,10,2020
2693,4482,494.05,1496647464425,5,11,2024
1275,2313,275.52582260344406,6705152891011,20,10,2022
3232,2036,346.42,7089478972401,16,9,2022
4366,3207,899.74,3124050517152,10,1,2021
3646,3613,231.14,2246152712424,1,6,2023
3836,1692,773.17,0523034158726,15,2,2024
4318,1061,421.85,Suffer reach sign third,23,7,2022
2851,4958,443.15,2094150619746,25,4,2020
4416,4897,212.36,0188519622316,28,12,2023
2879,3475,385.31,0823009421566,8,10,2022
3535,230,904.87,4264793279302,22,11,2024
791,2437,413.48,7722977426869,23,10,2021
4348,2341,837.58,75074791,9,7,2023
2073,4181,682.17,5527561633706,12,10,2020
2091,44,312.78,4052513308568,28,6,2024
2391,2229,622.4760173899939,4377589025226,15,6,2024
4602,1890,959.6861086276492,2425238739825,9,4,2021
1174,4595,524.21,0886966987773,11,8,2020
2775,665,695.0,3901967340659,1,11,2021
3741,84,75.8421184385211,0858075604292,12,9,2022
1806,1552,556.2,0446785734592,26,4,2023
3195,4217,660.45,8749062292924,26,9,2022
2716,1565,530.0,9238312199902,12,9,2021
3196,1757,172.77,8800381,8,5,2024
2327,946,684.85,1832789324249,9,9,2022
4328,1904,528.02,4459878849512,18,4,2024
550,4810,311.46,5338866869956,28,5,2020
2855,2008,230.22,7891262096190,24,12,2024
2346,2941,790.33,4468909596141,1,2,2020
1689,2282,320.27,0595685128182,3,11,2021
4822,4492,248.9,9210699841230,10,4,2022
1252,417,857.55,1505589673106,26,10,2022
3761,1726,429.79,2789573579080,11,9,2023
3817,2073,94.49,5504359993648,5,11,2023
3307,526,142.17,5533789020907,23,12,2023
3588,3602,689.32,4003713465742,13,1,2023
1242,497,347.96,9056746193958,15,4,2020
1734,2181,477.19,1921476436508,16,8,2020
1263,3090,41.66,7577684375937,2,8,2021
1444,3379,179.46,2428904563694,16,11,2022
1078,3107,17.27,6178717467592,20,10,2023
2607,2411,402.09,41810118,27,10,2020
3103,1346,850.8117716656908,2391332140426,27,8,2021
4,248,792.5153927642451,1308808003964,21,6,2022
3499,4459,787.7,7441318331111,1,5,2024
412,855,607.71,1184474438244,16,1,2023
3406,2683,492.65,9342123429155,15,12,2021
1599,1858,581.98,8259874933088,15,7,2020
2904,2287,57.66,6943970919641,11,7,2024
2421,1964,50.84,2701091955337,17,6,2020
1801,632,928.24,2798300512603,28,3,2020
2996,420,758.27,1471877942271,26,9,2024
4331,2393,713.91,6290358885976,10,2,2023
614,4002,472.19,9731459003939,13,10,2021
846,2919,632.76,9084122475466,19,6,2023
2379,1854,688.31,2395660736689,8,10,2020
1638,1763,49.45,8096303066159,26,2,2020
1907,89,169.56,2315309283916,20,10,2022
3205,2110,757.46,4419183730899,17,6,2024
4304,153,887.65,Central black rate,22,6,2021
2811,1096,250.75,2087527167292,8,5,2023
1937,972,908.98,6278146717944,15,2,2021
4595,3719,288.54,1981815141234,3,10,2020
1271,2609,38.43,17711111,4,10,2023
2628,3445,592.71,0290084713327,1,7,2024
3615,1277,155.78,2006595798061,12,9,2024
3632,1337,617.39,3685309999254,7,2,2020
2144,3030,476.07,7256850986718,21,2,2021
4697,821,222.37,4908487596640,28,8,2024
3662,2574,940.62,5056052802654,6,5,2023
4441,3524,865.97,5549640981249,20,10,2022
3527,2802,636.08,7238407465655,2,10,2024
3816,4005,337.28,7461482494702,5,11,2024
2339,2480,838.55,6672897854758,19,2,2023
4355,4689,20.22587112494688,4434411692718,20,8,2020
3387,2561,142.18,5591186865569,10,12,2023
1004,1767,564.88,5736435709298,8,11,2022
3324,4620,995.72,9294593547955,27,8,2024
3471,3680,470.47,6402028060969,13,2,2022
3289,2111,215.39,2015453589789,4,11,2021
1261,1040,908.63,3134166374808,27,7,2022
1254,2126,856.15,2180109531792,11,11,2021
3473,943,325.59,1663936852885,9,8,2022
4574,3795,81.89,2624136500180,2,1,2022
2074,1816,778.54,9386484476786,11,11,2021
4506,2448,880.68,3750875301364,23,10,2021
2809,1115,921.38,4426131905858,12,3,2022
2226,2349,997.83,Significant black stop,23,12,2021
4042,354,287.48,9294506640025,3,12,2020
563,440,126.33,1331775555679,25,10,2020
1119,4642,566.77,3049755265286,17,7,2023
2674,2673,603.56,0943531259038,27,9,2024
2090,2837,123.33,230869707127,26,2,2022
1696,3492,359.06,9694753684214,11,6,2023
1044,1794,338.17,6585818023556,11,2,2020
676,3491,948.33,6064872558957,10,1,2023
522,1612,605.09,3069575105531,6,8,2022
1029,564,303.73,4642208946467,15,6,2021
4016,3189,797.83,4062786839751,18,7,2021
191,3762,999.87,7083362032851,22,12,2020
1450,320,605.65,8146716352520,18,11,2022
4144,226,904.77,2543501393274,5,1,2024
3453,2382,265.23,6032033194184,25,9,2020
4554,355,911.26,3803778486123,20,7,2021
1607,3014,228.81,1056657756806,13,2,2023
4530,1662,957.62,9570820446421,24,5,2022
125,1967,95.62,6014912954836,13,6,2021
1452,953,663.11,1682690724474,15,5,2023
3867,3931,586.74,9840315963499,1,7,2024
2250,2419,1082.3434993958854,5959955998311,24,11,2021
164,398,84.32,6392709557515,2,4,2020
635,4977,701.73,7976828322026,9,5,2024
1574,4768,126.96,1115453310374,7,11,2020
2985,3771,54.85,9105630167350,20,4,2022
3713,142,422.29,8319104948760,1,8,2021
180,1296,326.11,6943516765794,22,12,2024
941,2161,548.44,5081233284561,17,1,2022
623,2254,698.47,5513502667398,22,12,2023
4288,4090,892.86,5617770060674,4,1,2021
2388,2943,565.19,9619582754532,4,9,2023
4465,3831,627.48,8714929763206,26,1,2021
2596,3875,1199.2420566964804,0672878663122,1,5,2024
975,4608,249.37,9383321940103,14,9,2022
3151,3214,737.74,7666541916779,25,2,2022
1908,4074,195.33,9806977090942,10,3,2023
1377,3736,119.7,southern,22,4,2023
2578,4099,791.19,0294290749569,23,9,2024
2779,3410,645.25,2696051231272,2,4,2022
2335,4279,748.04,8396326004535,27,4,2022
2138,159,406.99,8405091241110,15,2,2023
3712,2635,261.67,0419597785694,6,6,2023
1720,4017,77.57,9586396337650,21,2,2022
659,4969,801.92,4267087215529,9,11,2020
720,339,291.02,5848330095854,16,5,2023
3322,401,647.45,2809786101455,19,2,2022
4393,955,319.43,6258315197289,13,8,2020
2705,4750,511.09,0349355690185,16,4,2022
4650,3177,560.72,0684602555160,27,7,2024
3809,1076,203.89,24685399,28,6,2022
3601,4346,155.0,9145719962148,21,8,2021
418,3753,697.35,3696296007037,21,7,2024
4646,4512,495.91,95189932,23,10,2023
143,3148,965.85,1068607518976,16,6,2020
4188,3686,1249.7040226649256,9427699983635,14,7,2022
1008,1819,353.58,1205555728426,10,9,2020
3425,185,29.93,4939578056569,28,10,2024
1737,2185,475.71,0087412167019,18,4,2020
198,908,833.04,1654674224157,11,5,2024
3589,3017,802.9,9943708412779,16,9,2024
786,3065,227.49,4464907790246,12,1,2022
2857,3826,355.65,4648721158523,24,8,2022
4387,48,922.92,9904583564496,3,3,2023
3841,854,641.23,8855279757740,20,5,2023
1380,4765,565.52,86260459,8,7,2020
4477,4443,914.57,1677643428844,27,7,2021
698,3916,266.73,4948132409734,9,1,2021
4398,3400,264.47,5667420830430,4,12,2024
2560,4209,879.8,6471298975501,3,10,2020
4215,2783,982.06,16565388,6,8,2020
3744,3663,525.67,8609997919948,5,8,2023
35,122,887.33,Drive woman,4,7,2023
3660,2845,661.61,1108605076891,2,3,2021
850,3097,283.56,5459241808305,2,8,2023
1394,161,420.09,1553375601437,22,4,2021
4720,1213,595.09,2270048033713,26,9,2023
1144,3653,221.04,2486481070233,11,5,2024
4683,4187,312.19,9459614657970,22,7,2023
2643,4139,737.66,8188857181348,9,9,2021
2141,1564,259.13,5714279552966,19,1,2021
3521,2797,372.2,9667927193485,10,10,2020
1863,4112,578.46,3704484014320,15,7,2021
3442,2789,214.39,3331493021317,16,11,2024
3748,4951,170.17,5770054856230,28,2,2020
3768,711,193.24,5666297606216,9,3,2021
423,575,620.52,0093077665333,19,12,2022
4732,2324,122.36,0453736276865,6,4,2021
366,1631,803.19,7879926952754,17,12,2021
3134,2180,184.87,4845295883671,24,5,2020
231,4675,93.73,2904608975976,23,3,2023
707,3742,111.97,5243767611675,11,2,2020
425,1281,548.76,9908775444313,21,1,2024
1453,4800,377.5488880065651,2823592676624,4,11,2020
2743,3857,1041.3778536115697,7719071735539,6,8,2022
4169,2334,904.36,2219666098988,24,12,2022
1194,377,582.0389057653206,1225006659789,18,1,2024
252,4591,870.4,4279910034313,8,10,2020
1218,743,16.51,27145647,14,6,2021
351,2663,473.79,Month kitchen,22,7,2024
3810,263,520.2991739422323,0949270442571,14,1,2024
882,493,165.76,2566775132028,9,6,2021
738,4095,147.97,2964326366999,5,8,2020
67,2839,427.19,2518299981309,27,8,2023
1021,3364,854.75,1643094474099,20,2,2024
1072,1934,130.55,21871306,3,6,2022
2777,1940,860.25,1674982332429,23,2,2020
216,3579,120.94,7019352106431,26,1,2021
1699,4382,679.02,7693389636606,27,4,2023
196,4494,501.78,4285994909263,14,4,2023
3869,1491,905.6,3713989669034,11,6,2023
1688,2262,323.04,3902768599031,24,9,2023
4783,3310,570.46,6235119036068,17,8,2024
63,849,255.59,7839154881325,15,3,2021
645,4266,468.26,6841592495614,4,6,2022
2406,4872,813.07,6087153371304,16,5,2023
3941,2803,44.74,3638301294483,4,1,2024
3483,1751,80.11,3327051490213,22,8,2022
3561,1876,260.12,3420590658530,14,8,2022
91,109,176.87,69252075,19,2,2022
3946,1740,318.07,7939904219245,27,6,2022
3210,3790,778.98,8116166739691,6,11,2023
4018,3080,355.76,1522404619316,1,7,2024
759,2994,147.15,4813866431644,9,10,2022
1790,4555,104.43,4257865244704,9,4,2024
3942,4442,122.63,9444067092973,12,2,2022
4523,3737,994.73,5084921473452,28,9,2024
2256,911,897.22,0593860796881,3,8,2021
1285,948,25.23,4964562846048,27,11,2021
4397,2774,65.84,2273616656246,26,11,2020
3922,1501,356.56,0756623992344,6,6,2021
4381,3902,994.41,1714703915590,25,3,2021
4352,3338,941.03,3820755574871,26,8,2022
2241,2407,324.42,4753598723597,10,7,2020
629,725,451.97,6138690125483,16,12,2023
1640,1334,570.59,1545878971674,22,10,2020
521,2462,34.09,6536305098618,22,10,2021
212,3532,585.4288856127841,5289558865537,20,1,2023
595,1396,534.8,5255160118897,27,6,2020
871,4704,433.74,0235294647949,12,5,2022
3811,4334,157.99,4502272258050,1,4,2021
2847,1938,398.12,72147704011,24,3,2023
2806,158,280.61,7239518625105,27,8,2023
4699,3120,666.61,9071628437692,6,7,2022
1954,791,205.86,3213445420211,14,5,2023
1731,397,83.53,1928994389392,20,7,2020
2354,4762,490.07,1567152177398,2,8,2023
1930,1488,167.15,0928325703416,8,11,2021
3491,30,825.36,8772194342052,18,4,2021
3853,4961,626.120368548342,9149599660385,28,9,2022
2752,1132,251.59,0828055127004,9,10,2022
928,2964,246.49,25648782,17,8,2023
26,883,865.82,9511912873152,4,11,2024
686,3792,462.61,8904015942015,11,7,2022
2046,1871,1352.1063354124,2008642370541,3,6,2020
3722,3336,273.32,7952919875947,9,1,2020
2168,2395,702.0,4287985119835,5,5,2023
1200,2422,876.48,3366180727630,27,7,2023
2268,414,591.43,5564895107855,26,7,2023
3087,1288,906.94,1498095920744,15,2,2022
612,3716,522.28,3135945215886,26,1,2021
4055,2737,503.97,7713919470071,9,10,2022
3459,3423,574.45,5129779477891,8,1,2021
2807,3722,893.29,4890026030831,8,9,2022
1167,1214,52.57,2296222464425,8,11,2024
1191,1175,683.51,5604873776120,21,8,2023
2668,2946,442.36,5727094737333,24,7,2023
3820,1388,306.17,3773932761093,25,12,2024
3026,660,473.71,9052017060196,20,3,2021
1541,3525,14.54,7064020380934,21,1,2024
2906,2225,61.72,9070628385675,23,11,2023
1262,3755,352.98,4183302702837,9,10,2023
1785,2213,886.72,7022254214975,4,7,2021
755,2818,215.11,2540135811303,11,5,2022
